Column_1,Column_2,Column_3,Column_4,Column_5
457,946,789,23,911
401,399,11,539,64
869,219,561,462,797
650,346,998,835,841
427,681,482,120,771
596,919,617,552,794
682,207,58,157,919
61,999,870,114,468
341,729,357,345,49
478,553,207,118,670
489,8,926,606,370
48,139,324,58,255
640,575,104,95,192
651,372,16,353,401
586,581,164,462,384
327,255,871,20,858
282,63,266,429,849
604,7,854,566,870
140,148,853,943,227
517,854,828,112,226
614,122,286,890,539
511,33,720,304,691
396,627,955,467,523
221,487,413,241,933
670,427,47,652,924
12,629,349,89,140
32,210,674,130,194
472,910,779,823,96
968,478,390,986,556
854,314,907,549,679
907,276,76,286,86
259,65,538,90,930
611,148,222,681,895
500,139,570,93,6
682,410,306,844,174
92,834,734,538,444
607,261,152,411,550
49,382,1,170,236
839,221,419,86,308
700,453,931,89,831
386,734,921,341,814
42,207,202,926,905
239,841,916,150,805
11,62,348,956,501
894,41,429,880,455
174,54,360,333,340
539,610,369,235,866
63,306,890,88,262
981,716,863,849,440
111,10,903,555,560
288,631,699,595,345
124,947,476,18,511
461,730,740,120,420
641,898,524,53,538
47,942,37,980,893
335,815,234,702,740
740,394,402,167,691
588,166,361,826,752
556,917,54,393,114
451,752,221,405,449
155,879,293,700,932
99,428,249,293,919
869,524,752,462,842
940,340,265,559,208
875,111,130,879,503
632,150,635,287,462
426,736,255,913,813
735,294,307,627,446
984,294,845,690,119
766,989,837,964,67
626,268,709,578,710
454,320,943,117,533
275,423,940,553,865
764,376,177,741,167
607,358,521,649,213
253,998,568,574,876
770,520,607,679,338
502,206,332,739,856
829,93,289,261,532
48,655,632,225,637
682,0,611,587,391
814,19,176,650,195
98,302,508,726,762
552,269,34,841,544
210,909,634,614,212
741,98,382,663,489
5,180,321,265,297
406,855,491,258,449
577,237,73,531,293
623,588,55,438,717
391,993,479,955,315
369,429,232,995,55
781,913,207,479,541
490,100,684,75,70
658,16,787,664,471
153,495,169,224,35
388,386,744,4,204
667,285,885,327,331
444,520,925,352,552
875,74,662,698,829
250,121,150,115,230
339,888,31,66,895
507,121,184,770,992
103,143,808,889,384
103,423,912,484,122
623,682,269,421,87
162,979,380,1,266
875,13,888,352,961
851,786,509,518,315
209,264,156,401,549
582,327,882,796,576
722,376,54,97,668
811,893,321,938,641
31,956,304,722,659
925,850,526,393,698
438,972,2,445,699
711,472,977,762,827
176,392,938,605,492
947,987,614,72,842
358,365,562,738,894
303,733,666,757,63
917,618,557,529,210
600,501,639,518,24
656,214,714,605,182
344,176,218,557,441
848,985,854,946,647
941,905,397,765,177
501,488,256,929,392
469,548,904,758,535
550,176,47,731,780
436,591,401,878,226
678,661,397,29,166
176,843,656,970,514
896,170,520,683,715
520,309,423,177,868
502,463,52,609,919
843,955,839,55,693
47,237,725,704,123
871,588,634,986,698
433,708,227,26,444
866,573,876,253,594
738,634,437,308,38
707,558,414,602,433
155,402,116,414,646
843,726,626,162,75
775,823,200,768,93
783,579,515,844,353
508,542,553,996,12
894,111,337,257,742
958,203,339,48,344
833,708,482,672,133
54,669,922,322,589
243,980,270,409,400
678,113,34,995,797
897,332,413,48,741
825,172,305,661,892
151,909,83,25,172
295,456,437,678,379
422,8,526,870,95
456,831,242,199,853
488,941,467,930,15
828,182,891,254,207
524,396,590,345,509
212,199,142,509,774
391,979,472,21,586
967,596,526,568,547
206,321,439,858,857
317,641,222,362,415
915,330,67,208,799
556,397,895,510,304
466,335,508,49,163
507,542,345,494,256
593,653,415,996,146
482,486,32,246,335
360,213,881,310,146
650,537,954,678,439
336,733,562,479,161
715,168,718,857,641
942,938,176,754,209
405,709,712,991,582
870,836,573,316,205
955,75,731,215,463
619,705,812,901,762
708,373,257,902,750
405,444,697,237,971
75,641,637,117,800
369,806,646,753,153
683,142,824,181,183
287,663,398,59,427
764,883,565,256,989
708,448,454,758,12
762,846,281,539,508
323,253,642,459,3
382,68,386,859,322
988,318,242,425,507
383,9,463,177,505
729,940,488,90,668
118,705,273,902,184
353,304,745,649,552
332,200,350,958,493
883,767,838,512,21
524,503,372,301,435
84,549,756,889,287
851,264,685,939,426
541,265,314,222,612
441,503,447,315,861
849,860,41,989,888
758,885,756,560,126
984,386,7,805,376
354,826,921,701,186
418,225,273,224,826
90,640,718,860,120
160,63,70,184,759
933,436,995,726,725
582,203,157,842,259
54,680,921,239,562
18,124,365,673,851
458,471,233,535,820
548,583,202,646,504
686,38,753,186,428
915,367,423,968,495
691,192,708,881,329
781,240,28,938,61
188,0,501,61,963
307,159,824,205,697
877,554,378,847,377
166,746,365,163,224
331,790,2,631,215
257,398,757,64,653
414,98,301,111,588
207,971,458,389,544
205,944,753,884,594
508,924,440,804,856
493,700,212,491,218
922,373,921,537,350
483,738,836,856,326
220,517,523,732,840
752,920,206,427,16
431,790,392,549,812
348,670,802,612,260
186,797,790,220,632
670,146,140,938,538
785,290,835,225,597
903,881,857,211,160
145,581,606,426,307
422,382,399,217,960
125,837,668,71,878
267,210,358,854,474
267,300,82,893,422
805,275,135,931,335
812,381,68,179,236
464,666,933,355,327
868,246,968,399,939
567,344,386,723,777
153,408,12,399,424
747,613,578,966,830
875,518,112,687,503
128,377,173,604,94
841,118,859,831,787
607,566,326,61,645
61,485,370,507,61
96,476,779,615,462
565,610,95,872,521
890,702,897,963,924
85,402,459,196,317
276,254,380,181,220
947,192,950,899,240
906,75,411,517,652
567,780,391,698,469
628,724,80,451,264
377,849,966,47,888
469,424,728,835,992
968,997,445,637,38
670,334,2,732,133
146,534,24,207,53
131,455,250,670,373
948,101,91,790,679
120,755,660,830,166
371,968,627,572,71
291,345,129,292,963
374,493,672,737,715
360,58,605,518,522
705,779,682,187,87
477,482,539,401,282
903,329,344,178,789
151,919,78,283,782
40,211,809,722,442
335,108,146,304,643
708,762,34,340,577
85,797,359,184,268
805,35,455,90,698
397,637,250,732,175
646,917,751,127,971
794,364,558,869,472
331,740,867,831,648
544,193,850,752,494
735,225,119,781,727
391,910,592,613,996
479,814,753,135,191
23,25,967,761,60
562,77,321,309,831
57,400,73,237,149
849,687,697,670,762
969,38,289,88,312
464,833,392,166,931
308,726,128,904,738
632,53,16,186,706
924,656,770,239,842
382,308,740,715,457
928,822,2,878,369
443,51,585,655,768
50,548,687,989,107
769,735,158,164,970
201,722,99,178,401
824,228,501,415,41
623,777,385,77,435
129,813,596,302,416
451,203,523,378,222
97,863,691,369,384
261,175,497,631,43
416,178,501,200,196
178,151,380,111,633
165,998,472,439,769
827,828,577,448,95
499,961,183,274,74
908,635,937,41,380
98,558,349,393,893
264,910,614,955,521
356,305,966,187,549
849,199,324,125,406
954,824,328,601,865
81,93,79,871,273
529,32,95,540,101
121,894,12,345,528
698,888,7,348,405
925,230,334,76,595
703,990,201,122,313
865,205,890,618,274
959,522,616,611,976
53,338,819,489,543
302,6,739,613,240
626,409,305,150,837
549,342,677,70,886
474,954,541,29,622
789,574,315,956,522
900,610,190,67,616
755,951,994,201,647
31,532,129,89,441
482,816,423,877,474
706,201,998,398,612
161,573,86,230,75
927,306,389,305,591
959,701,984,960,188
492,467,232,462,901
358,447,179,599,908
221,28,573,232,256
747,677,42,238,769
496,838,955,458,894
548,121,138,658,420
628,438,732,603,173
734,246,299,247,660
226,848,32,198,570
31,989,143,445,201
736,310,386,780,936
375,546,288,355,644
743,491,490,663,87
741,583,63,786,823
360,847,689,713,967
38,731,998,985,750
480,69,746,177,153
149,874,870,662,886
140,780,240,837,68
827,319,339,777,389
694,147,297,517,575
363,851,904,81,325
137,762,462,559,903
871,443,263,358,884
813,375,754,482,350
662,226,189,378,744
983,882,829,190,6
394,94,703,243,16
744,971,556,77,977
43,312,789,974,603
171,810,650,783,785
679,877,141,249,503
521,508,97,723,468
113,212,976,178,350
562,335,827,719,845
626,155,122,341,497
680,983,299,79,571
996,739,949,409,579
452,152,650,733,496
887,551,719,692,30
481,670,451,301,815
892,748,978,372,160
644,910,789,934,699
697,832,272,640,837
806,572,831,13,732
973,116,576,74,879
34,833,983,920,939
531,589,579,238,448
127,748,887,519,538
630,552,656,0,334
756,14,597,267,142
555,142,111,593,473
252,88,313,455,778
474,76,781,418,161
683,299,37,894,896
813,49,933,846,18
502,861,662,28,925
312,634,520,113,489
541,624,725,881,299
20,847,368,512,706
950,903,517,506,371
858,828,983,562,262
851,381,77,911,531
709,527,259,588,29
988,720,530,567,610
359,59,148,913,914
883,903,855,728,100
976,40,358,447,4
350,96,833,156,474
408,429,707,163,378
925,935,15,213,797
858,768,187,932,617
152,52,920,684,684
787,418,59,44,97
267,513,722,499,805
786,415,119,721,100
64,626,7,755,768
402,344,775,218,397
689,328,126,891,689
428,518,688,972,326
176,209,888,652,922
105,649,543,354,386
383,410,201,105,946
584,772,608,921,481
996,828,556,656,194
790,881,416,53,474
584,491,689,4,796
134,339,229,418,470
852,333,419,89,253
733,942,705,303,154
345,327,882,207,334
355,578,887,687,408
657,210,334,578,924
347,810,436,327,175
703,381,415,307,115
151,451,438,866,343
62,273,657,361,942
124,147,505,180,890
381,147,882,76,420
201,452,11,276,254
579,817,55,882,773
562,795,337,429,420
970,638,147,540,79
388,669,336,5,138
736,119,130,555,260
9,212,901,543,191
590,46,705,536,568
852,519,34,940,740
90,284,216,900,446
898,78,33,553,912
419,466,103,984,881
602,817,913,369,123
575,952,488,253,733
214,182,362,912,185
704,648,465,213,506
80,860,288,326,66
624,564,661,953,351
716,870,941,464,759
684,315,206,182,728
280,230,532,654,503
558,650,718,671,354
61,661,914,621,6
177,705,843,815,573
252,155,602,898,794
692,419,978,217,174
892,376,295,451,346
270,546,431,671,491
248,620,942,311,233
381,199,967,117,363
696,102,825,108,657
820,773,818,892,810
648,936,724,512,427
259,807,287,871,154
266,253,89,817,251
776,573,696,206,132
4,592,839,747,416
492,182,768,368,491
127,762,697,550,423
724,135,222,235,926
107,438,810,14,400
505,571,550,56,424
755,798,276,160,835
104,763,771,310,104
238,905,835,35,369
976,384,585,252,139
977,873,935,873,857
341,700,883,242,270
727,645,584,898,664
238,293,619,7,958
481,338,210,639,194
877,900,643,440,824
831,652,87,833,325
898,250,914,983,115
2,111,56,389,19
926,363,329,436,366
608,126,919,211,599
101,229,586,746,644
962,94,40,681,165
903,3,732,313,991
436,236,910,462,925
941,2,186,313,268
659,426,520,456,940
832,214,17,867,444
762,609,32,318,211
76,481,268,367,721
439,991,301,773,384
81,180,919,388,789
488,436,905,872,902
543,645,467,356,486
369,215,797,331,173
264,100,704,326,328
222,482,440,340,825
830,583,477,615,708
760,356,890,237,194
365,891,165,72,703
439,854,899,194,986
340,898,266,437,703
658,739,622,885,948
338,623,595,130,246
0,943,619,414,792
572,246,767,519,438
340,663,403,764,976
461,657,333,584,537
413,487,404,299,980
78,549,980,609,27
384,970,716,851,54
467,867,268,746,468
267,316,296,454,787
933,535,5,55,467
393,937,512,315,742
481,160,95,761,375
861,476,170,268,616
901,404,110,929,711
575,495,886,473,327
697,770,941,522,298
204,562,337,890,204
478,371,527,200,289
870,424,28,991,451
980,458,987,271,614
642,531,464,276,371
590,438,308,202,130
543,600,676,796,568
432,46,940,874,384
787,911,618,395,487
506,602,433,618,542
130,995,977,39,766
767,591,466,891,876
70,977,356,907,358
320,3,547,829,372
879,171,950,952,175
824,709,939,803,626
147,801,823,549,25
147,570,825,133,732
926,657,349,142,675
442,400,166,268,825
457,91,858,836,88
405,286,672,131,245
431,577,622,163,658
611,360,535,26,189
908,913,51,410,900
183,264,377,569,360
103,664,217,483,252
379,367,514,267,318
853,45,666,350,930
550,574,586,679,233
581,608,653,314,48
506,798,839,540,226
821,59,291,67,646
118,512,400,846,441
811,113,789,779,893
305,891,541,642,721
677,31,367,554,292
655,637,740,65,894
897,909,479,741,533
157,498,546,842,647
777,428,628,317,546
320,562,133,112,392
626,811,656,615,560
312,958,842,205,320
907,809,750,320,573
653,67,384,582,239
475,931,197,949,538
771,247,385,654,142
891,792,323,362,277
254,363,472,242,452
34,145,764,228,230
889,230,444,143,853
171,348,904,740,83
776,162,15,660,251
195,138,471,764,22
615,858,559,390,415
201,560,496,337,510
704,683,453,978,752
757,420,125,44,674
828,969,911,609,370
823,310,749,183,293
974,371,287,2,799
55,281,39,993,487
837,119,727,380,555
291,695,849,183,988
13,568,725,512,338
496,484,691,534,571
773,798,913,94,55
256,873,350,621,459
86,851,693,440,772
98,422,519,42,991
538,157,73,22,523
314,735,943,269,867
998,28,66,930,977
484,48,15,154,542
954,493,940,453,734
328,54,478,994,263
800,264,823,787,410
392,841,281,182,922
581,367,43,46,197
540,494,982,142,704
354,423,50,289,137
694,882,295,731,995
735,439,351,439,92
449,273,85,175,687
669,997,397,146,602
793,860,972,106,270
429,438,758,245,309
476,89,475,394,718
753,559,325,907,168
173,607,566,367,591
653,955,576,169,764
980,671,90,444,115
981,976,841,29,295
893,243,532,905,726
850,82,115,440,21
876,764,934,714,719
199,215,229,826,665
100,393,824,785,91
338,891,666,97,554
35,642,984,557,585
1,980,973,102,449
77,651,672,126,125
625,541,350,613,731
134,640,830,678,751
716,184,161,873,534
61,287,198,802,956
912,487,303,693,730
659,404,337,459,635
999,454,634,761,888
455,541,464,615,48
527,762,988,256,952
278,132,594,82,630
564,759,442,31,83
620,881,195,390,201
792,334,423,247,790
797,376,39,362,622
31,867,702,750,112
709,377,768,802,759
320,252,703,717,14
537,608,664,823,201
619,902,181,985,425
338,892,999,568,516
451,515,347,775,476
95,658,621,862,288
101,404,118,664,227
994,537,553,775,887
772,623,481,199,232
68,368,501,56,773
781,3,513,364,833
868,847,188,969,640
122,488,711,606,559
84,966,558,904,148
17,205,706,452,335
355,928,842,142,694
63,594,522,441,195
678,331,666,145,696
729,628,947,214,264
862,51,80,188,177
477,784,443,987,434
140,839,91,943,838
869,906,847,609,150
747,190,771,971,84
938,533,39,995,705
819,54,943,696,678
995,482,436,290,186
330,397,603,701,614
824,883,265,169,355
537,519,293,197,460
966,394,495,764,674
746,225,83,633,115
911,53,852,978,96
607,529,949,56,950
132,557,594,840,885
170,642,324,29,847
145,991,412,596,674
806,414,731,738,38
527,138,283,802,743
553,482,92,507,876
598,561,21,193,703
100,793,926,7,324
494,385,50,350,838
644,755,795,416,801
59,365,395,993,759
530,18,250,576,667
804,741,494,898,654
881,432,915,966,280
711,521,441,836,201
352,457,804,630,981
71,874,400,395,807
3,346,377,410,645
0,82,144,544,657
453,431,161,405,810
588,500,951,13,354
540,228,91,284,690
969,439,360,561,242
628,249,941,847,6
19,797,167,202,44
771,668,299,502,53
266,920,325,181,338
617,501,428,4,631
93,952,114,568,744
286,434,606,433,577
761,242,248,649,225
496,776,912,15,338
344,379,370,926,981
918,510,383,707,672
595,602,344,926,923
88,708,250,72,98
233,601,832,268,918
804,485,568,805,363
547,522,780,25,147
324,960,918,483,137
272,833,254,834,386
538,342,752,299,377
488,997,675,190,806
477,669,465,50,798
90,652,53,726,159
512,984,568,250,960
206,12,822,120,348
758,547,150,909,242
402,120,717,779,381
566,773,977,677,989
495,292,56,597,825
406,163,362,394,970
81,800,896,215,871
874,213,372,784,624
939,787,984,657,827
844,998,749,119,270
439,968,835,323,786
571,125,894,180,296
682,3,540,334,874
11,668,959,267,57
120,440,732,934,207
309,686,448,747,528
448,530,135,387,517
373,510,835,78,959
716,546,871,790,405
702,641,280,605,101
795,645,963,381,176
442,807,10,686,152
735,258,972,564,168
566,502,175,749,698
247,735,414,703,171
247,359,83,492,78
579,546,99,568,746
596,903,219,117,538
871,386,707,797,620
853,778,998,884,5
256,54,924,281,211
759,162,617,396,64
437,182,810,335,830
391,970,891,377,315
950,402,207,661,524
102,306,472,326,493
601,191,660,690,760
736,485,541,161,124
440,682,677,411,259
979,24,871,966,797
156,660,951,437,436
821,506,362,631,626
183,572,701,8,263
559,781,731,350,770
950,66,242,851,909
403,474,297,186,947
462,167,22,59,837
881,962,27,755,622
343,453,238,314,264
909,177,723,855,873
386,296,207,486,422
893,298,570,67,811
366,175,22,966,999
96,136,421,590,106
981,629,428,331,494
288,507,768,766,761
906,91,633,789,255
124,66,204,751,291
150,6,110,758,973
544,708,608,975,83
133,70,368,327,214
92,111,747,808,825
102,860,340,99,257
900,226,780,668,503
780,906,576,733,852
226,548,773,656,525
930,457,188,119,91
335,699,11,0,20
359,625,579,118,187
978,617,466,981,326
658,682,290,756,641
529,224,960,431,622
896,745,905,561,987
595,402,734,489,252
746,665,991,978,556
121,281,890,321,158
972,196,364,236,263
875,868,292,466,250
798,897,472,313,522
432,662,181,327,239
684,203,873,892,773
161,574,517,137,386
737,55,468,166,793
149,804,458,776,182
346,848,190,563,427
250,696,719,3,207
581,415,912,23,683
62,452,936,604,281
115,90,451,182,832
179,590,86,500,448
674,962,834,308,154
784,710,37,475,575
199,974,181,677,77
660,763,454,468,925
732,342,483,934,723
294,970,51,625,755
863,561,183,184,702
590,284,640,0,596
567,132,881,648,274
933,526,964,617,794
652,140,263,592,693
846,900,629,839,780
467,285,657,626,66
115,336,691,68,100
924,856,543,748,720
295,277,107,518,634
822,327,426,200,585
479,701,682,370,298
38,994,722,884,391
15,243,706,568,691
248,318,867,277,803
115,462,120,259,860
213,139,850,585,338
998,864,497,356,987
892,923,633,880,285
615,887,49,337,819
959,273,16,734,56
281,469,149,4,134
786,575,684,726,991
903,938,531,716,220
388,111,732,612,672
847,50,769,639,499
804,746,982,702,377
840,600,945,235,234
531,464,950,704,808
678,248,414,617,766
241,558,825,497,228
195,915,980,544,698
410,488,922,763,688
514,405,93,979,519
841,935,574,876,277
729,737,254,328,576
693,27,64,489,26
142,419,693,36,318
23,731,502,18,541
884,488,296,910,853
857,963,456,695,314
287,588,659,147,688
934,655,230,699,296
321,684,875,251,789
704,357,72,868,230
839,886,205,533,234
357,447,262,206,8
360,369,47,645,994
282,529,174,329,434
714,564,461,925,96
782,587,882,180,482
10,608,642,275,315
110,229,469,793,773
79,254,221,386,871
262,357,522,956,648
839,707,193,135,279
300,910,607,307,683
955,215,156,509,826
191,976,261,851,468
279,244,39,451,930
706,277,980,712,92
687,456,633,43,545
944,643,410,809,747
471,544,379,101,684
509,92,237,150,737
762,267,974,10,343
703,955,669,987,397
287,855,40,869,117
601,994,820,439,533
680,807,617,155,799
399,794,609,255,953
510,520,346,200,829
376,852,298,253,891
415,470,554,596,645
